rusher_nflId,rusher_name,rusher_pos,n_frames,n_plays,median_etbc,mean_etbc,min_etbc,pct_under_2sec,pct_under_1sec
43373,Kendall Fuller,CB,201,7,4.485956166900786,5.361152053538468,0,0.24875621890547264,0.1044776119402985
52663,Tae Crowder,ILB,524,23,4.494957035499022,5.184683879369832,0.7745775209655725,0.20801526717557253,0.011450381679389313
46146,Sam Hubbard,DE,5876,235,4.500894050699122,5.412291499952885,0,0.18311776718856365,0.046630360789652825
44888,Alex Anzalone,ILB,625,29,4.501292827652732,5.336690478009105,0,0.2112,0.0656
46416,Jacob Tuioti-Mariner,OLB,956,29,4.519705369808996,5.444182053866551,0,0.200836820083682,0.06485355648535565
52650,Jonathan Garvin,OLB,2545,96,4.53489185928092,5.374677189872408,0,0.17681728880157171,0.0550098231827112
41227,Jadeveon Clowney,DE,4247,172,4.551156918421836,5.381198932853895,0,0.1834235931245585,0.051094890510948905
38588,Lavonte David,ILB,742,33,4.55136708982027,5.682923633257995,0.44110326015804147,0.19137466307277629,0.02021563342318059
46527,Frankie Luvu,OLB,998,39,4.553871664658081,5.348284488620519,0,0.20541082164328658,0.0811623246492986
39993,Kevin Minter,ILB,329,14,4.569090930688631,5.280192520665085,0.4359068958457435,0.24620060790273557,0.09422492401215805
47882,Mike Edwards,FS,303,11,4.5694662209717984,5.738612717841182,0.43169349225792103,0.1551155115511551,0.033003300330033
43306,Keanu Neal,MLB,154,9,4.58870875808236,5.248663894478027,0.7984529825566986,0.11038961038961038,0.032467532467532464
45009,Al-Quadin Muhammad,DE,3901,173,4.5891414999721345,5.435387569159269,0,0.17431427839015637,0.047680082030248656
37097,Cameron Jordan,DE,5623,221,4.601446333347116,5.495525922060808,0,0.13693757780544194,0.027031833540814513
53930,Andre Mintze,OLB,392,15,4.617427359983978,5.345621157740013,0.595100343943787,0.13520408163265307,0.017857142857142856
47788,Devin White,ILB,1699,70,4.625159091365304,5.5140170788582665,0,0.1877575044143614,0.05650382577987051
47900,Austin Bryant,OLB,1294,51,4.628961274553717,5.461005647306831,0,0.1831530139103555,0.03245749613601236
46958,Chris Board,MLB,523,23,4.630432084196304,5.447109236208802,0.3244109418063549,0.18164435946462715,0.06309751434034416
42406,Frank Clark,DE,2767,113,4.635519266244503,5.370703877071324,0,0.18720636067943622,0.05204192265992049
43321,Emmanuel Ogbah,DE,5353,226,4.637069745450975,5.41557507716771,0,0.1752288436390809,0.047636839155613675
53450,Kwity Paye,DE,2564,109,4.640969881378264,5.593762328695604,0,0.1704368174726989,0.0452418096723869
46121,Kemoko Turay,DE,1773,66,4.64740541609684,5.507313293325342,0,0.15284827975183304,0.05188945290468133
52633,Kenny Willekes,DE,260,12,4.652051915385737,5.650308629066633,0.6205911541487138,0.10384615384615385,0.038461538461538464
46088,Leighton Vander Esch,OLB,248,10,4.653267837656366,5.354613587840313,0,0.18951612903225806,0.09274193548387097
43372,Jordan Jenkins,DE,1633,66,4.654729543235145,5.5062699711885434,0.32887465285693246,0.13778322106552357,0.02449479485609308
40463,Brandon Copeland,OLB,468,18,4.658378867659673,5.548776406883483,0,0.19230769230769232,0.029914529914529916
46205,Marquis Haynes,DE,846,34,4.669474911911868,5.584167527460383,0,0.13356973995271867,0.04491725768321513
43420,Blake Martinez,ILB,156,7,4.68714444695833,5.445252465197612,0.3234080126035452,0.1346153846153846,0.057692307692307696
53459,Gregory Rousseau,DE,2733,102,4.695174562542603,5.545352305683195,0,0.19319429198682767,0.03732162458836443
52591,Cam Brown,OLB,215,7,4.708812170749346,5.359474837663386,1.0349379183921645,0.18604651162790697,0
42444,Trey Flowers,OLB,2369,102,4.720575847134894,5.596001888637988,0,0.16589278176445757,0.03967918953144787
47868,Jaylon Ferguson,OLB,143,6,4.7209359050519755,5.368392554996523,0.890434534503131,0.15384615384615385,0.013986013986013986
48268,Azeez Al-Shaair,MLB,484,21,4.72691834056263,5.599037483671174,0.43228880061984243,0.12190082644628099,0.01652892561983471
47786,Quinnen Williams,NT,3027,150,4.72832146155297,5.494299321829843,0,0.14337628014535844,0.05087545424512719
46269,Foyesade Oluokun,ILB,866,32,4.7304482657522815,5.70581892483766,0.39466617885247884,0.10854503464203233,0.02771362586605081
39976,Alec Ogletree,ILB,254,9,4.745598434115229,5.654497159087858,0.6892227602652587,0.18503937007874016,0.011811023622047244
47878,Oshane Ximines,OLB,1920,82,4.747581456749177,5.551571417916393,0,0.13854166666666667,0.034895833333333334
52538,James Lynch,NT,354,19,4.802700751384459,5.319031624143035,0,0.15254237288135594,0.09887005649717515
44938,Samson Ebukam,DE,2156,97,4.804551440676911,5.628189037670463,0.42135520837488677,0.11920222634508348,0.012523191094619666
41348,Anthony Hitchens,ILB,221,10,4.836419279592626,5.430829224027587,0.6390812372734541,0.1583710407239819,0.03167420814479638
43497,Kamu Grugier-Hill,ILB,176,10,4.837966712362201,5.3101401509777295,0,0.2159090909090909,0.11931818181818182
53448,Jamin Davis,MLB,545,25,4.852629812102366,5.616682207538628,0.3804942031326048,0.1651376146788991,0.044036697247706424
46204,John Franklin-Myers,DE,3992,167,4.853267311026991,5.601300327377872,0,0.18261523046092185,0.0435871743486974
46139,Fred Warner,MLB,418,19,4.867638865039178,5.649039213298911,0.4566223723784831,0.06220095693779904,0.023923444976076555
35470,Jerry Hughes,DE,3274,131,4.872068616846879,5.562893088260779,0,0.18967623701893707,0.05284056200366524
44869,Zach Cunningham,ILB,196,9,4.876368361966366,5.5595678617704545,0.8840880585626064,0.1377551020408163,0.015306122448979591
46133,Tyquan Lewis,DE,3999,170,4.877782384075885,5.642514623909606,0,0.14028507126781695,0.03700925231307827
52515,Akeem Davis-Gaither,ILB,237,12,4.887838989357955,5.546080112345533,0.47357643309668496,0.22362869198312235,0.0759493670886076
48008,Darryl Johnson,DE,154,6,4.8956441564746385,5.486790564510627,0,0.2662337662337662,0.15584415584415584
53540,Cameron Sample,DE,3216,131,4.896226020191886,5.62569584633561,0,0.1256218905472637,0.026119402985074626
47848,Zach Allen,DE,2626,115,4.896452649802146,5.608362226528502,0,0.13023610053313023,0.025894897182025894
52587,Bradlee Anae,DE,626,29,4.901762211735393,5.91874444225979,0.5731602678109531,0.12140575079872204,0.01757188498402556
47944,Charles Omenihu,DE,2242,97,4.916298839175972,5.625178590435023,0,0.15566458519179305,0.03568242640499554
46148,Rasheem Green,DE,4682,197,4.948537818797204,5.633464753228683,0,0.13562580093976934,0.034814181973515594
52473,Logan Wilson,ILB,492,21,4.95132121743168,5.6221237331484595,0,0.1443089430894309,0.046747967479674794
44880,Dawuane Smoot,DE,3751,155,4.960046094442312,5.615408044545381,0,0.1668888296454279,0.050653159157557984
42869,James Vaughters,OLB,189,9,4.961900535203279,5.86299831623831,0.9782914651242571,0.13756613756613756,0.005291005291005291
43854,Brennan Scarlett,OLB,625,25,4.984219425684766,5.719748001734046,0.6721432819241994,0.1328,0.0208
53740,Josiah Bronson,DT,231,11,4.994684281771487,5.714153231461016,0.43535173082953615,0.1645021645021645,0.03896103896103896
48537,Carl Granderson,DE,2262,95,4.999802560581336,5.7044313047942925,0,0.14412024756852343,0.04155614500442087
42467,Kwon Alexander,OLB,546,20,5.006799592423866,5.710347917120204,0,0.1391941391941392,0.05311355311355311
44892,Tarell Basham,DE,3510,144,5.013039030770914,5.667135821373161,0,0.1452991452991453,0.03561253561253561
37240,Pernell McPhee,OLB,1852,83,5.018991789921257,5.672207899200538,0,0.1263498920086393,0.03185745140388769
42431,Danielle Hunter,DE,5013,199,5.021129783153686,5.641492182651879,0,0.18212647117494515,0.053660482744863354
53457,Payton Turner,DE,2146,89,5.036700465496448,5.637885589930802,0,0.1374650512581547,0.03960857409133271
42365,Bud Dupree,OLB,3213,124,5.040356389794496,5.725041054306463,0,0.13756613756613756,0.03454715219421102
47809,Montez Sweat,DE,5715,220,5.0506649458372355,5.670414892302315,0,0.1672790901137358,0.050393700787401574
48663,Amani Bledsoe,DE,600,34,5.0583087014125665,5.87218979693397,0.5334115205975032,0.12166666666666667,0.013333333333333334
46141,Nathan Shepherd,DT,1217,69,5.061413851299196,5.720384993758698,0.3692459642144487,0.14543960558751026,0.01972062448644207
38555,Dont'a Hightower,OLB,1272,54,5.075890837012225,5.683140911762067,0,0.1611635220125786,0.05345911949685535
46543,Henry Mondeaux,DE,763,33,5.084429267512554,5.752692321214639,0,0.14154652686762778,0.057667103538663174
52525,D.J. Wonnum,DE,3726,168,5.090534312271126,5.813306661147751,0,0.14117015566290927,0.03166935050993022
53645,Quincy Roche,OLB,1272,48,5.095453613595593,5.7524240590394395,0,0.14622641509433962,0.03930817610062893
41239,Aaron Donald,DT,5846,258,5.096546333557429,5.675885532657162,0,0.15925419089976053,0.06158056790968183
43388,Joe Schobert,ILB,454,21,5.104897542752189,6.010019552117687,0.6953670781807889,0.07709251101321586,0.024229074889867842
43316,Kenny Clark,NT,5214,235,5.1379087987570236,5.770986668851949,0,0.11948599923283468,0.03298810893747603
53533,Brandon Stephens,FS,309,15,5.158622790706366,5.75018445141998,0.418634934745339,0.13915857605177995,0.02912621359223301
46156,Arden Key,DE,1643,67,5.181393222926324,5.783117461064539,0.4290923226334949,0.10955569080949483,0.018867924528301886
42433,Carl Davis,NT,975,51,5.20461037535197,5.869520785627288,0,0.09435897435897436,0.03487179487179487
44871,Tanoh Kpassagnon,DE,2656,110,5.214709770810445,5.816301597239075,0,0.13328313253012047,0.047063253012048195
53602,Tedarrell Slaton,DT,528,24,5.22627062937023,5.7655347552172715,0,0.14583333333333334,0.054924242424242424
47860,Chase Winovich,DE,1199,41,5.234508879621292,5.841364081684029,0,0.13344453711426188,0.03753127606338615
46438,Tyler Lancaster,NT,899,45,5.258127741952009,5.892648748014808,0,0.15127919911012236,0.048943270300333706
41403,Devon Kennard,OLB,1131,50,5.260111020250414,5.622194496410618,0,0.17771883289124668,0.03359858532272325
52637,James Smith-Williams,DE,1930,82,5.268496200599092,5.8732438236880125,0,0.16424870466321242,0.05233160621761658
52410,Chase Young,DE,6260,255,5.269313601028338,5.900605928494424,0,0.12779552715654952,0.0353035143769968
48247,Tim Ward,DE,925,40,5.27602903962132,5.960554666610595,0.49942273934544773,0.09405405405405405,0.005405405405405406
52585,Michael Danna,DE,3699,162,5.278139603563319,5.86768651045999,0,0.137875101378751,0.03838875371722087
40030,John Jenkins,NT,943,52,5.279719292601593,5.985969700403713,0.6245360941840287,0.1071049840933192,0.02545068928950159
35454,Jason Pierre-Paul,DE,4310,181,5.306895514741032,5.911898455900378,0,0.12204176334106728,0.029930394431554524
41376,Ricardo Allen,SS,156,6,5.312856741556414,5.655916417411857,0.5780452552917161,0.1282051282051282,0.04487179487179487
40051,Alex Okafor,DE,2864,122,5.34079669960134,5.917232974055685,0,0.12779329608938547,0.026187150837988827
42031,Denico Autry,DE,5203,207,5.3434258951957965,5.865043098286001,0,0.15241206995963866,0.05381510666922929
41786,Kerry Hyder,DE,3942,166,5.3722512410285965,5.876201641831382,0,0.14180618975139522,0.046930492135971585
43296,DeForest Buckner,DT,4780,213,5.38949122280264,5.936025728203172,0,0.12615062761506277,0.03619246861924686
46081,Vita Vea,NT,4075,189,5.4132309805034176,5.913608486427378,0,0.1607361963190184,0.04466257668711657
47948,Joe Jackson,DE,1078,46,5.417519830380341,5.908995100217312,0,0.16233766233766234,0.04452690166975881
47854,Dre'Mont Jones,DE,4305,192,5.455149264057142,5.9114968587988965,0,0.1375145180023229,0.03902439024390244
48462,Kevin Strong,DE,222,14,5.458016239460824,6.238935428297681,2.0637295028040454,0,0
43378,Javon Hargrave,DT,3313,166,5.460188856556475,5.792636973985932,0,0.19106549954723814,0.07515846664654392
37112,Jabaal Sheard,DE,100,5,5.477181088013541,5.693067480779285,0.8954413544212437,0.12,0.02
44829,Jonathan Allen,DT,4300,207,5.487300173111035,5.927081865739567,0,0.15976744186046513,0.05627906976744186
53573,Joshua Kaindoh,DE,357,20,5.49061870348964,6.10295259489056,0.6808404823811101,0.12324929971988796,0.03361344537815126
44815,Solomon Thomas,DT,2771,127,5.49548188657883,5.842635805048698,0,0.1623962468422952,0.06279321544568747
43332,Austin Johnson,NT,2325,128,5.52360739828771,5.972574893225133,0,0.1393548387096774,0.042150537634408604
43062,Nick Dzubnar,ILB,114,6,5.534624704687359,6.274888592174692,1.996026835794125,0.008771929824561403,0
52481,Davon Hamilton,DT,1017,59,5.546079906320686,6.023440461453565,0,0.12094395280235988,0.029498525073746312
45038,Isaac Rochell,DE,327,20,5.5500750451486836,6.100733114846162,0.523959370653512,0.11926605504587157,0.03363914373088685
44863,DeMarcus Walker,DE,1942,88,5.5685513199131,5.921856164721496,0,0.15447991761071062,0.03913491246138002
43318,Robert Nkemdiche,DT,1229,63,5.5741097823545545,6.027392047834031,0.6691508422993777,0.12123677786818551,0.015459723352318959
53483,Dayo Odeyingbo,DE,272,12,5.5817241159727775,6.114373052095906,0.7682572613026771,0.09926470588235294,0.011029411764705883
41464,Shelby Harris,DE,3327,157,5.582958604360054,5.991361688529214,0,0.12924556657649533,0.04538623384430418
53513,Chauncey Golston,DE,1898,82,5.607063356674917,6.021123201037733,0,0.13909378292939936,0.033192834562697573
46171,Jalyn Holmes,DE,88,6,5.611335459595956,5.736532820012914,0.7909749976704867,0.2159090909090909,0.09090909090909091
43333,Jihad Ward,OLB,2241,99,5.620458772966086,5.925577919080999,0.3805370284563242,0.16153502900490851,0.035698348951361
43436,Quinton Jefferson,DT,3741,161,5.62834032812369,5.973082887097433,0,0.16145415664260893,0.05987703822507351
45033,Ifeadi Odenigbo,DE,240,12,5.632025393529934,6.047351073389455,0.9121570785505368,0.12916666666666668,0.004166666666666667
46249,Folorunso Fatukasi,DT,2055,120,5.6385745481857965,6.0782725291016835,0,0.12846715328467154,0.031630170316301706
53675,Shaka Toney,DE,117,6,5.6400426314570025,6.165468709893,0.6268179249467954,0.1282051282051282,0.042735042735042736
53674,Tre Norwood,FS,128,5,5.645821796082926,6.059625035494899,0.5155067696682428,0.15625,0.0390625
52805,Joe Gaziano,DE,626,29,5.66360330098817,6.2361777254225705,0,0.10223642172523961,0.04153354632587859
37084,J.J. Watt,DE,4251,183,5.668838244081288,6.0445092346171,0,0.14114326040931546,0.0465772759350741
40608,Damion Square,NT,1006,48,5.680361536938893,6.071137988624334,0,0.13320079522862824,0.041749502982107355
41269,Kyle Van Noy,OLB,1809,72,5.693236331383679,6.030319258886141,0,0.12106135986733002,0.029850746268656716
46307,Zach Sieler,DT,1611,88,5.696629832293997,6.035979122735355,0,0.13531967721911856,0.03786468032278088
43326,Chris Jones,DT,3367,148,5.70035535269695,5.9381289207304135,0,0.15711315711315713,0.04633204633204633
53679,Khyiris Tonga,NT,396,23,5.70428224253005,5.91314513374878,0.5076301443443081,0.12373737373737374,0.027777777777777776
41263,Demarcus Lawrence,DE,604,25,5.706230318424435,6.102858675092214,0.46878007329411425,0.13245033112582782,0.028145695364238412
42360,Arik Armstead,DE,3701,168,5.718608325787646,6.072010995910738,0,0.13401783301810322,0.038368008646311805
43352,Adam Gotsis,DE,1733,87,5.738961386290726,6.095403885463558,0,0.1286785920369302,0.04616272360069244
35522,Corey Peters,DT,702,34,5.741390933211344,5.99948244189147,0.48356591138875477,0.15384615384615385,0.04985754985754986
52446,Yetur Gross-Matos,DE,1178,54,5.747124874677175,6.042976839912922,0,0.13752122241086587,0.05178268251273345
43455,D.J. Reader,NT,3191,156,5.761054448346219,6.0137412425664065,0,0.144468818552178,0.03760576621748668
52455,Marlon Davidson,DT,955,52,5.782881250835161,6.163084789491801,0,0.09528795811518324,0.018848167539267015
45007,Vincent Taylor,DT,177,11,5.793089700809045,6.110066543218404,1.2172932873184787,0.12429378531073447,0
41300,Christian Kirksey,OLB,285,14,5.799223306962528,5.92746971247872,0.5245591249513304,0.20350877192982456,0.04912280701754386
42480,Grady Jarrett,DT,3887,184,5.822034135409892,6.125062471116274,0,0.13223565731926937,0.039361975816825316
42443,Angelo Blackson,DT,2226,108,5.840366395312662,6.074550182556988,0,0.15723270440251572,0.03863432165318958
42382,Eddie Goldman,NT,1119,57,5.844795595669521,6.156329041197116,0.6879180172932382,0.10991957104557641,0.0160857908847185
53504,Osa Odighizuwa,DT,3758,175,5.845309672559244,6.108545029892441,0,0.12692921766897286,0.04417243214475785
52641,Casey Toohill,DE,685,29,5.850537734197245,6.071716267004962,0,0.1386861313868613,0.035036496350364967
47792,Ed Oliver,DT,3142,143,5.853091249604372,6.02150566310705,0,0.16581795035009547,0.04169318905155952
46185,Dorance Armstrong,DE,1236,56,5.8611179814033285,6.0862204035271805,0,0.14401294498381878,0.03640776699029126
42349,Leonard Williams,DT,4956,238,5.866198367680388,6.066707628449576,0,0.1529459241323648,0.046610169491525424
47917,Greg Gaines,NT,2631,120,5.874384350519936,6.053544998101063,0,0.16077537058152794,0.04979095400988218
38667,Malik Jackson,DT,4120,188,5.88349365287495,6.17277675523982,0,0.13155339805825242,0.033737864077669905
47802,Jeffery Simmons,DT,5659,258,5.884092512902873,6.119673307371854,0,0.13412263650821699,0.04258702951051423
53490,Carlos Basham,DE,834,32,5.900306677548716,6.056530351782359,0,0.18105515587529977,0.049160671462829736
42465,Za'Darius Smith,OLB,195,7,5.918367838369353,5.774193874877121,0.2618861654412723,0.2358974358974359,0.06666666666666667
46098,Taven Bryan,DT,718,39,5.923167708718598,6.255136599907056,0,0.10584958217270195,0.027855153203342618
52479,Justin Madubuike,DT,1687,89,5.926209799339038,6.154519686795202,0,0.13633669235328985,0.03082394783639597
46487,Poona Ford,NT,3347,157,5.940019353282787,6.232368167003065,0,0.1075590080669256,0.027487302061547654
44974,Anthony Walker,MLB,134,7,5.980969355998006,6.362950529435473,1.2588541384016316,0.11194029850746269,0
52835,Michael Hoecht,DT,1279,62,5.982942578346154,6.25933186517027,0.5097524977166241,0.11727912431587177,0.014855355746677092
45063,Pat O'Connor,DE,166,8,5.988584442764209,6.303425875679616,0.5325054546958671,0.08433734939759036,0.024096385542168676
46165,Harrison Phillips,DT,841,43,5.998835178336092,6.288272747333194,0,0.10225921521997622,0.029726516052318668
42378,Mario Edwards,DT,1340,63,6.000128508393175,6.168058079153275,0,0.1455223880597015,0.03955223880597015
53876,Raymond Johnson,DE,583,28,6.0050879835526345,6.046506288561634,0,0.16123499142367068,0.0686106346483705
43694,Michael Pierce,NT,895,45,6.009709805364505,6.097625163704876,0,0.15754189944134078,0.09720670391061452
44968,Jayon Brown,ILB,138,7,6.020112428712377,6.198631703155845,1.5532761737534078,0.043478260869565216,0
47811,Jerry Tillery,DT,4128,186,6.021616026631585,6.222527403583526,0,0.12621124031007752,0.03875968992248062
44922,Jaleel Johnson,DT,841,49,6.033989945897158,6.083592181347336,0,0.16527942925089179,0.04756242568370987
44886,Chris Wormley,DE,3323,160,6.0416828776176645,6.279785574748944,0,0.10382184772795666,0.03009328919650918
42826,DeShawn Williams,DT,1689,86,6.050623072069198,6.292427365866165,0,0.12492599171107165,0.04322084073416223
47800,Dexter Lawrence,DE,3436,167,6.057523573138015,6.114754850918341,0,0.16414435389988358,0.04336437718277066
42535,Darius Philon,DT,1786,75,6.061375516167919,6.242429532276532,0,0.11534154535274356,0.0425531914893617
46264,Sebastian Joseph,NT,3647,183,6.083674341336561,6.27564984462239,0,0.12448587880449685,0.03345215245407184
53502,Milton Williams,DT,1549,86,6.102092000286168,6.240072628703278,0,0.12524209167204647,0.03808908973531311
52422,Javon Kinlaw,DT,1380,70,6.104853799348497,6.402949975871046,0.5562351396658813,0.07028985507246377,0.02391304347826087
46387,Kendal Vickers,DT,294,12,6.117809156624441,6.459053884323113,0.6245544107577261,0.06462585034013606,0.01020408163265306
53577,Ta'Quon Graham,DE,1146,52,6.123957910932911,6.388738252925682,0.800827449978855,0.07678883071553229,0.002617801047120419
53585,Isaiahh Loudermilk,DE,749,39,6.126203114915463,6.347816546308734,0.6213875253206727,0.1041388518024032,0.017356475300400534
45274,Adam Butler,DE,3712,186,6.1435912879354415,6.2641634800207076,0,0.09859913793103449,0.02478448275862069
43787,Roy Robertson-Harris,DT,1562,75,6.145823332129814,6.273587543199501,0,0.10435339308578745,0.03201024327784891
43791,Morgan Fox,DE,3228,147,6.155354424732096,6.2243889802883805,0,0.1322800495662949,0.040272614622057
46153,Justin Jones,DT,657,36,6.165955181848051,6.143494411815453,0.42047076760456736,0.1537290715372907,0.0532724505327245
35562,Al Woods,DT,2342,123,6.174466397817543,6.238264261342685,0,0.12126387702818105,0.035439795046968404
52846,Jonah Williams,DE,1248,54,6.192835238504422,6.3957977812826075,0,0.09134615384615384,0.024839743589743588
42559,Christian Covington,NT,2422,121,6.2121339638703486,6.305477254431063,0,0.13005780346820808,0.028075970272502065
43301,Sheldon Rankins,DT,3076,155,6.227993313292826,6.256356808851991,0,0.11573472041612484,0.04778933680104031
44944,Deatrich Wise,DE,2784,131,6.234922381242166,6.278337194222701,0,0.125,0.021910919540229886
43405,Hassan Ridgeway,DT,1390,76,6.238405844916297,6.230916976291551,0,0.13093525179856116,0.03741007194244604
44957,Grover Stewart,DT,2205,126,6.2384376341464165,6.353934048698057,0,0.09841269841269841,0.022675736961451247
43338,Jarran Reed,DT,3275,166,6.238641820993108,6.379333667104029,0,0.09984732824427481,0.031450381679389315
53587,Daviyon Nixon,DT,598,29,6.257348071475647,6.3062173844849445,0,0.1505016722408027,0.07023411371237458
47933,Kingsley Keke,DE,3152,140,6.272941326767665,6.3891062147768265,0,0.108502538071066,0.02633248730964467
43361,Jonathan Bullard,DE,1144,66,6.277331207121145,6.3398221930482626,0.4764982276871501,0.1048951048951049,0.01486013986013986
35485,Linval Joseph,NT,2132,116,6.313147502024657,6.2277321054613,0,0.14821763602251406,0.04127579737335835
48599,Albert Huggins,DT,791,44,6.3188116783760995,6.387313890021998,0.7325014184764228,0.10493046776232617,0.015170670037926675
47796,Christian Wilkins,DT,2735,150,6.320848230395672,6.408385461397513,0,0.10383912248628885,0.025959780621572212
43356,Maliek Collins,DT,2681,135,6.321199391118794,6.304897291917759,0,0.1298023125699366,0.03692651995524058
43426,Dean Lowry,DE,3057,147,6.322946935354333,6.264866447290647,0,0.12757605495583907,0.04383382401046778
52792,Tershawn Wharton,DT,2444,116,6.323897724890104,6.426767844357756,0.3788756056290272,0.09410801963993454,0.016775777414075287
52665,Malcolm Roach,DT,1594,88,6.332284400338263,6.384456331090208,0.5561284790702298,0.08782936010037641,0.01944792973651192
40074,William Gholston,DE,2310,120,6.3375464680252325,6.365222503039293,0,0.12813852813852813,0.032034632034632034
44867,Dalvin Tomlinson,DT,2452,122,6.340349286724862,6.346806703765615,0,0.11174551386623165,0.03262642740619902
46197,Kentavius Street,DE,1558,77,6.360165208086229,6.394067765266565,0,0.10847240051347883,0.03209242618741977
44847,Malik McDowell,DT,3156,154,6.361494914714116,6.249324725662886,0,0.13688212927756654,0.037389100126742715
52448,Ross Blacklock,DT,1449,68,6.380187359037144,6.391253607929152,0,0.13388543823326432,0.06349206349206349
46138,B.J. Hill,DT,2886,133,6.382638106529592,6.321396038076568,0,0.1327096327096327,0.03568953568953569
43638,Justin Zimmer,DT,2090,94,6.383122120030134,6.451337713631966,0,0.09904306220095693,0.02966507177033493
44840,Taco Charlton,DE,102,5,6.384922633140898,6.396331270651246,1.0662828469630623,0.12745098039215685,0
52415,Derrick Brown,DT,2767,154,6.398569860006746,6.396000051522331,0,0.11709432598482111,0.04336826888326708
37104,Cameron Heyward,DT,4152,198,6.413245680306886,6.370436454260906,0,0.12716763005780346,0.031551059730250484
53978,Austin Faoliu,DT,255,11,6.433643780239018,6.1570688323673375,0.538342844654239,0.16470588235294117,0.01568627450980392
43411,Andrew Billings,DT,466,30,6.4427479474213065,6.533793919792384,0.7402205885973844,0.0815450643776824,0.012875536480686695
33131,Calais Campbell,DE,3761,188,6.463926275880453,6.494299678903742,0,0.09173092262696092,0.027386333421962245
46214,Bilal Nichols,DE,3099,146,6.477043843377834,6.414205332805904,0,0.11197160374314295,0.02968699580509842
39959,Sheldon Richardson,DT,2535,125,6.479745163564179,6.444224321738727,0,0.10927021696252466,0.022485207100591716
52464,Raekwon Davis,NT,874,51,6.48104059478789,6.516710558211051,0.6077359077928172,0.08009153318077804,0.011441647597254004
53618,Marlon Tuipulotu,DT,266,14,6.485293275467685,6.673957298747527,1.209000503534364,0.045112781954887216,0
43319,Vernon Butler,DT,1290,61,6.521580411546781,6.500718022781114,0,0.09612403100775194,0.021705426356589147
42355,Danny Shelton,NT,885,49,6.526974014666209,6.293036928220423,0,0.15028248587570622,0.06327683615819209
46504,Daniel Ekuale,DT,501,25,6.528352391546869,6.222816204604193,0,0.15169660678642716,0.03592814371257485
37778,Josh Bynes,ILB,161,5,6.543257731446618,6.63340099208961,0.721440233076665,0.031055900621118012,0.012422360248447204
48123,Kevin Givens,DT,699,37,6.547672693121583,6.480709194033061,0.47176012133387024,0.11301859799713877,0.03862660944206009
38542,Fletcher Cox,DT,3302,173,6.551280289960388,6.334005357364864,0,0.15263476680799515,0.04058146577831617
40347,Mike Purcell,NT,1058,65,6.556853063019815,6.4881890882955595,0,0.10586011342155009,0.022684310018903593
43441,Matt Ioannidis,DT,3014,146,6.558959097048074,6.480433607042499,0,0.126078301260783,0.03483742534837425
53467,Christian Barmore,DT,4133,184,6.56859545337451,6.48197668418524,0,0.11226711831599323,0.033873699491894504
52605,John Penisini,NT,614,39,6.598107945729012,6.487011272126274,0.9604513227936384,0.09609120521172639,0.0016286644951140066
44877,Larry Ogunjobi,DT,4320,210,6.605863895232403,6.372780636785344,0,0.14907407407407408,0.04583333333333333
46144,Derrick Nnadi,DT,1615,89,6.617620293840613,6.394189472505856,0,0.12198142414860681,0.04024767801857585
39960,Star Lotulelei,DT,1995,107,6.618236492736681,6.4131525183628915,0,0.12982456140350876,0.04160401002506266
52759,Chris Williams,DT,245,13,6.619196627179303,6.374173267375694,0.5276579373952357,0.10204081632653061,0.02857142857142857
42667,Justin Hamilton,DT,781,44,6.649792740214886,6.312777726829507,0,0.15492957746478872,0.03201024327784891
52539,Rashard Lawrence,NT,809,44,6.664270330338589,6.532791105976609,0.7030643438814962,0.10012360939431397,0.022249690976514216
42436,Henry Anderson,DE,236,12,6.6709308464179955,6.362689769254118,0.8544919570878505,0.15677966101694915,0.012711864406779662
39997,Johnathan Hankins,NT,2151,119,6.682339950050656,6.580903298607493,0.4323425504939259,0.08182240818224082,0.018596001859600187
40042,Brandon Williams,NT,1731,93,6.693998708978399,6.532685571500954,0,0.08492201039861352,0.01559792027729636
43335,A'Shawn Robinson,DT,1330,63,6.709676777226877,6.5313082581113395,0,0.10601503759398496,0.029323308270676692
46618,Taylor Stallworth,DT,676,39,6.714463375333352,6.555030850238284,0,0.09615384615384616,0.038461538461538464
46082,Daron Payne,DT,4308,226,6.7164357849283975,6.531234741894811,0,0.1084029712163417,0.035283194057567316
41341,DaQuan Jones,DT,2383,129,6.718613682945297,6.421676901904138,0,0.14645404951741503,0.026856903063365505
37308,Lawrence Guy,DT,1519,85,6.737378768394732,6.489549920615468,0,0.12376563528637262,0.041474654377880185
42395,Jordan Phillips,DE,656,40,6.7985505299041,6.610993142822884,0.4298219787741309,0.11432926829268293,0.018292682926829267
52582,Larrell Murchison,DT,1053,53,6.889668860270499,6.555085492801869,0.7027742781472531,0.1177587844254511,0.016144349477682812
42553,Christian Ringo,DT,1265,68,6.8914639323484295,6.715325590679583,0,0.07984189723320158,0.023715415019762844
42497,Tyeler Davison,DT,1325,83,6.899727165087167,6.52393204089926,0.6591653019773435,0.11169811320754718,0.009056603773584906
44905,Montravius Adams,DE,952,48,6.902292497620804,6.646973887075589,0.544082330882163,0.07352941176470588,0.007352941176470588
45226,Josh Tupou,NT,2068,98,6.910640983847697,6.442484624645652,0,0.14458413926499034,0.043036750483559
