blocker_nflId,blocker_name,blocker_pos,n_plays,n_frames,median_etbc,mean_etbc,pct_pressure_allow
52421,Tristan Wirfs,T,294,6784,4.011245069950783,5.580943450823363,0.027210884353741496
44943,Julien Davenport,T,114,2969,4.009617806838365,5.126005364363063,0.14912280701754385
39947,Eric Fisher,T,206,5131,3.983226944352506,5.466327450460205,0.10679611650485436
40129,Latavius Murray,RB,23,587,3.958657890512907,5.1516199507442115,0.043478260869565216
43320,Germain Ifedi,T,125,2962,3.946805435922392,5.483697740362765,0.04
53436,Penei Sewell,T,316,7743,3.9202542965608487,5.422887672035286,0.08544303797468354
42469,Mike Davis,RB,32,753,3.901027557905575,4.99183349994315,0.125
43334,Derrick Henry,RB,27,649,3.8935676010104228,5.397772481981959,0.07407407407407407
35462,Bryan Bulaga,T,26,527,3.8193803847461907,5.547338312879869,0.038461538461538464
43460,Alex Collins,RB,11,265,3.8120102209342304,5.370143921856788,0.09090909090909091
44912,Jonnu Smith,TE,15,268,3.810979702182036,5.347974152236076,0.06666666666666667
40078,Kyle Juszczyk,FB,12,354,3.7974272901052233,4.788920872966291,0.08333333333333333
53623,Elijah Mitchell,RB,7,225,3.771179173159271,4.67380791816155,0.14285714285714285
47818,Jawaan Taylor,T,252,6061,3.7503803608694506,5.27750752030088,0.06746031746031746
47870,Damien Harris,RB,19,463,3.747243677543114,5.2379864092854,0.2631578947368421
47911,Tony Pollard,RB,19,568,3.7426250109478176,5.67748729491454,0.21052631578947367
44942,David Sharpe,T,8,227,3.7394986484160895,4.8188048317194205,0.125
44995,Aaron Jones,RB,21,409,3.7295241189200694,5.061398632166777,0
47805,Andre Dillard,T,157,4048,3.711194958945417,5.051305928787633,0.09554140127388536
43302,Laremy Tunsil,T,119,2719,3.659476642352396,5.206623588411245,0.058823529411764705
41237,Taylor Lewan,T,174,3984,3.647225005699149,5.384265879814386,0.06321839080459771
40149,Ryan Griffin,TE,31,663,3.633968612218781,5.524671748876081,0.0967741935483871
47856,David Montgomery,RB,7,200,3.59092454546822,5.0761121971028365,0
47794,Jonah Williams,T,247,5957,3.585390809636608,5.092130621690232,0.06477732793522267
42837,Malcolm Brown,RB,37,979,3.580084401679198,4.874941205398086,0.02702702702702703
44832,Garett Bolles,T,271,6497,3.5670027728369855,5.009076507920188,0.06273062730627306
45550,Elijah Wilkinson,T,58,1513,3.562272336378438,5.320348554273092,0.10344827586206896
29550,Jason Peters,T,214,4978,3.555399695250418,5.328821222588683,0.06542056074766354
45573,Austin Ekeler,RB,19,482,3.5472928661888083,4.7971934252648385,0.10526315789473684
43362,Kenyan Drake,RB,15,426,3.5237896902420314,4.846158354288961,0.2
37179,Luke Stocker,TE,5,95,3.4907601395024868,5.543310828971129,0
52635,Lachavious Simmons,G,14,294,3.455190376942821,5.666982560974113,0.2857142857142857
43425,Devontae Booker,RB,31,700,3.425377573888124,4.99118678194684,0.0967741935483871
53464,Javonte Williams,RB,19,507,3.401541806004449,4.630263136772745,0.05263157894736842
43444,Joe Haeg,T,72,1686,3.333874764315275,5.05820704116746,0.013888888888888888
44860,Joe Mixon,RB,18,448,3.3272837883161035,4.700982843196654,0.16666666666666666
39212,Brandon Bolden,RB,19,417,3.300700293668122,4.757514800498344,0.10526315789473684
40138,Rex Burkhead,RB,10,266,3.2919290983263707,4.967009152611519,0.1
46323,Korey Cunningham,T,6,142,3.2507467652295503,5.1820959037107475,0.16666666666666666
53484,Pat Freiermuth,TE,6,170,3.240701447042383,4.772842827746799,0
43293,Ezekiel Elliott,RB,26,614,3.233715865095599,4.608346192869031,0.19230769230769232
44927,Samaje Perine,RB,13,391,3.227778329799797,3.8734902386979004,0.15384615384615385
53557,Dan Moore,T,227,5408,3.207339763184049,4.85021712285052,0.10572687224669604
48094,Calvin Anderson,T,9,217,3.1947283300991125,4.83851770441027,0.1111111111111111
46071,Saquon Barkley,RB,12,373,3.188892356062941,4.671787826479768,0.08333333333333333
39985,Giovani Bernard,RB,11,326,3.187104446767586,4.731759215121871,0.18181818181818182
52440,Clyde Edwards-Helaire,RB,11,333,3.1718108864224184,4.9926693862971305,0.2727272727272727
43295,Ronnie Stanley,T,34,865,3.143284170845286,4.685420629060776,0.2647058823529412
53512,Tommy Tremble,TE,11,230,3.1399263415515284,5.160583088573555,0.09090909090909091
41286,Carlos Hyde,RB,15,370,3.061427458510142,5.008033076291906,0.2
52733,James Robinson,RB,16,367,3.0436848198639046,4.23409122085849,0.1875
47969,Ty Johnson,RB,23,648,3.0258894362695736,4.412652951275535,0.17391304347826086
47879,Dawson Knox,TE,9,161,2.988896672456735,4.782143633004571,0
41359,James White,RB,10,258,2.9857757823728543,4.088447714251611,0
42358,Melvin Gordon,RB,18,444,2.981091446882174,4.243997125358548,0.1111111111111111
47987,Travis Homer,RB,25,655,2.9522316489431084,4.878407973282452,0.12
47885,Alexander Mattison,RB,11,263,2.9164396692704395,4.810794905819517,0.18181818181818182
42952,Kendall Lamm,T,28,554,2.8919616353041646,5.059303748314362,0.10714285714285714
52474,Antonio Gibson,RB,15,397,2.877917861783241,4.490900035127281,0.3333333333333333
41712,Damien Williams,RB,10,222,2.843789966517385,4.905923725990822,0.1
44947,Jamaal Williams,RB,11,266,2.8434859332264133,4.411630019253106,0.18181818181818182
44975,Jeremy McNichols,RB,21,480,2.803317720110056,4.073476786274545,0.09523809523809523
43722,J.D. McKissic,RB,17,445,2.7654004077697696,4.510910233460776,0.11764705882352941
53453,Najee Harris,RB,25,646,2.74161138903476,4.108671420715566,0.16
46320,Justin Jackson,RB,9,222,2.692732882659889,4.182957689046916,0.2222222222222222
46100,Sony Michel,RB,5,122,2.6914524923446472,3.9551109078361617,0.2
52494,Zack Moss,RB,16,389,2.6852254361974546,4.635692862272492,0.25
42429,David Johnson,RB,25,690,2.65622221644043,3.9024666270076165,0.24
46173,Nyheim Hines,RB,15,449,2.633138526774098,4.307998775133717,0.06666666666666667
47857,Devin Singletary,RB,18,464,2.576139796570879,4.177306383574581,0.3333333333333333
48017,Myles Gaskin,RB,29,842,2.5187393312869046,3.914579951546096,0.27586206896551724
47836,Miles Sanders,RB,17,490,2.5121082117208937,4.589586875875799,0.11764705882352941
52443,D'Andre Swift,RB,21,520,2.499926140706402,4.423866877564524,0.23809523809523808
44820,Christian McCaffrey,RB,11,242,2.381156420112547,3.878970053141171,0
53180,Ty'Son Williams,RB,8,231,2.3698218394572788,3.8795032575508213,0
52708,Jamycal Hasty,RB,6,175,2.3427180494344713,3.239666771162333,0.3333333333333333
46107,Ronald Jones,RB,6,144,2.3395213470207974,3.088284392518865,0.3333333333333333
45594,Colin Thompson,TE,6,106,2.328652130497258,4.291322200129706,0.3333333333333333
45062,Chris Carson,RB,5,160,2.2142638175760165,3.8504822543580266,0.2
52449,Jonathan Taylor,RB,20,540,2.206839510869112,3.4197898223612193,0.2
52725,Ben Ellefson,TE,5,109,1.9287105463422964,4.570390825463642,0.2
