gameId,playId,blocker_nflId,blocker_name,blocker_pos,rusher_nflId,n_frames,median_etbc,mean_etbc,min_etbc,pressure_allowed
2021091902,3548,48485,Blake Hance,G,38556,16,10,7.110084131120939,1.7845533807271377,0
2021091902,3651,37213,Marcus Cannon,T,41227,28,5.601304478877617,6.234179054569528,2.1122822912331043,0
2021091902,3651,41293,Justin Britt,C,44847,28,7.983482861580315,6.674891197653626,1.4802866202303284,0
2021091902,3651,43302,Laremy Tunsil,T,44813,23,3.8323720535408983,5.1378990837031555,2.233468099354103,0
2021091902,3651,47806,Tytus Howard,T,52496,17,8.594732994466208,7.334443730070182,1.8128211068715352,0
2021091902,3651,47838,Max Scharping,G,44847,28,7.983482861580315,6.674891197653626,1.4802866202303284,0
2021091902,3675,37213,Marcus Cannon,T,41227,28,4.072832462403208,5.428977906178679,1.6767173222789884,0
2021091902,3675,41293,Justin Britt,C,44847,15,10,10,10,0
2021091902,3675,43302,Laremy Tunsil,T,44813,29,2.537840188092239,3.481143660783913,1.5950262227739602,0
2021091902,3675,47806,Tytus Howard,T,52496,23,7.737899538568365,6.504760886959107,1.7031953714398538,0
2021091902,3675,47838,Max Scharping,G,44847,15,10,10,10,0
2021091902,3710,37213,Marcus Cannon,T,44838,34,5.318248269487659,5.435280034028973,0,1
2021091902,3710,41293,Justin Britt,C,38667,32,10,8.585896421977315,4.5130426938308394,0
2021091902,3710,43302,Laremy Tunsil,T,44813,34,2.5714392956129313,3.6973248254393556,1.3573084264803417,0
2021091902,3710,47806,Tytus Howard,T,38667,32,10,8.585896421977315,4.5130426938308394,0
2021091902,3710,47838,Max Scharping,G,41227,29,7.090677276666663,5.464665022613968,0,0
2021091902,3732,37213,Marcus Cannon,T,44838,26,2.7720756417233225,4.068904342117206,0.6155502264091789,0
2021091902,3732,41293,Justin Britt,C,38667,26,2.5914694707475334,4.024157981918007,1.560400419441196,0
2021091902,3732,43302,Laremy Tunsil,T,47948,25,5.215711623795684,6.153905391621402,3.4632325248263407,0
2021091902,3732,47806,Tytus Howard,T,38667,26,2.5914694707475334,4.024157981918007,1.560400419441196,0
2021091902,3732,47838,Max Scharping,G,41227,22,4.9537230749497105,5.781742448039604,1.3730989366961657,0
2021091902,3761,37213,Marcus Cannon,T,41227,44,4.8230721225074715,5.440666586441273,1.9888177534612528,0
2021091902,3761,41293,Justin Britt,C,38667,14,10,10,10,0
2021091902,3761,43302,Laremy Tunsil,T,47948,33,5.186712067818724,6.1907208729929195,3.932363822024371,0
2021091902,3761,47806,Tytus Howard,T,38667,14,10,10,10,0
2021091902,3761,47838,Max Scharping,G,52496,31,10,7.694557633053219,2.399577384445105,0
2021091902,3783,41293,Justin Britt,C,38667,17,10,8.969382743417368,5.626795696869261,0
2021091902,3783,43302,Laremy Tunsil,T,52496,13,10,8.813322059893103,6.170106964162918,0
2021091902,3783,47806,Tytus Howard,T,52496,13,10,8.813322059893103,6.170106964162918,0
2021091902,3783,47838,Max Scharping,G,46162,22,4.108769445668453,4.830836522616168,2.380406178413139,0
2021091902,3820,37213,Marcus Cannon,T,44838,31,3.716149622828805,4.192466732131998,0,0
2021091902,3820,41293,Justin Britt,C,52496,35,7.569443452229006,6.566517927098072,0.8505782612774225,0
2021091902,3820,43302,Laremy Tunsil,T,44813,28,4.3834312262828385,5.408415383365487,2.6981451163003536,0
2021091902,3820,47806,Tytus Howard,T,52496,35,7.569443452229006,6.566517927098072,0.8505782612774225,0
2021091902,3820,47838,Max Scharping,G,52496,35,7.569443452229006,6.566517927098072,0.8505782612774225,0
2021091902,3852,37213,Marcus Cannon,T,38667,9,10,9.737479893325254,8.51214907920793,0
2021091902,3852,41293,Justin Britt,C,52496,14,7.098853786069894,7.363718510046356,4.008445995012192,0
2021091902,3852,43302,Laremy Tunsil,T,44813,20,3.964533175167107,5.348519948178339,2.29185404832998,0
2021091902,3852,47806,Tytus Howard,T,44813,20,3.964533175167107,5.348519948178339,2.29185404832998,0
2021091902,3852,47838,Max Scharping,G,38667,9,10,9.737479893325254,8.51214907920793,1
2021091903,62,39947,Eric Fisher,T,43335,20,4.1704959222645375,5.283826478171536,3.7409361394635106,0
2021091903,62,42477,Mark Glowinski,G,41239,20,3.1700412075359914,4.0912335284892505,0.7609700619331445,0
2021091903,62,43307,Ryan Kelly,C,46264,20,3.4048033902148473,4.079757558898453,1.3242532323167655,0
2021091903,62,44943,Julien Davenport,T,43298,20,2.4167791658849436,3.2533951263552092,1.4883804191462182,0
2021091903,62,46075,Quenton Nelson,G,43335,20,4.1704959222645375,5.283826478171536,3.7409361394635106,0
2021091903,181,39947,Eric Fisher,T,47939,21,3.2030477124535963,4.036714844408391,2.4033050052123777,0
2021091903,181,42477,Mark Glowinski,G,43335,21,6.123998708953245,6.624872589232608,2.845639512895405,0
2021091903,181,43307,Ryan Kelly,C,41239,21,8.19637196843798,7.797847063257301,3.8056330633786537,0
2021091903,181,44943,Julien Davenport,T,43298,21,1.8625096502873384,3.057999767544286,1.2507031575365668,0
2021091903,181,46075,Quenton Nelson,G,41239,21,8.19637196843798,7.797847063257301,3.8056330633786537,0
2021091903,289,39947,Eric Fisher,T,47939,29,0.8873619162869776,2.883478983802398,0,0
2021091903,289,42477,Mark Glowinski,G,47917,12,7.64816260177315,6.614587384370227,1.9183016850026375,0
2021091903,289,44943,Julien Davenport,T,46264,8,3.8264272295138033,5.231311265343335,2.484571494918239,0
2021091903,289,46075,Quenton Nelson,G,41239,12,9.127621742327541,9.040950418015406,7.285144085043372,0
2021091903,329,30869,Andrew Whitworth,T,53450,10,2.4475527670508663,4.145640412859218,1.3636555154027663,0
2021091903,329,42400,Rob Havenstein,T,45009,16,5.1370220379595954,6.466474873916726,3.8226766984965623,0
2021091903,329,46102,Austin Corbett,G,43296,10,2.9530363152193053,4.37086041350658,2.4510174456849683,0
2021091903,329,46180,Brian Allen,C,44957,12,3.5621702754008275,5.369603900158412,1.565560904258462,0
2021091903,329,47952,David Edwards,G,44957,12,3.5621702754008275,5.369603900158412,1.565560904258462,0
2021091903,353,30869,Andrew Whitworth,T,53450,26,3.946292525278384,5.093309516823339,1.6902125275727504,0
2021091903,353,39989,Robert Woods,WR,45009,18,2.274493516328762,4.283329199674063,1.373611641000461,0
2021091903,353,42400,Rob Havenstein,T,44957,17,6.904045747578735,7.591465413311939,5.032900300024843,0
2021091903,353,43399,Tyler Higbee,TE,45009,18,2.274493516328762,4.283329199674063,1.373611641000461,0
2021091903,353,46102,Austin Corbett,G,44957,17,6.904045747578735,7.591465413311939,5.032900300024843,0
2021091903,353,46180,Brian Allen,C,43296,25,5.05205414472867,5.410749963539978,1.7050449798875862,0
2021091903,353,47952,David Edwards,G,43296,25,5.05205414472867,5.410749963539978,1.7050449798875862,0
2021091903,377,30869,Andrew Whitworth,T,53450,32,5.862112679619478,6.270163760248512,1.830395311627948,0
2021091903,377,42400,Rob Havenstein,T,45009,28,7.1355300563623425,7.705239759137759,5.155981563962117,0
2021091903,377,46102,Austin Corbett,G,45009,28,7.1355300563623425,7.705239759137759,5.155981563962117,0
2021091903,377,46180,Brian Allen,C,44957,22,8.294632771079563,6.108057764388852,1.3589672575607827,0
2021091903,377,47952,David Edwards,G,43296,24,3.4517448286529278,5.3334084976586205,0.9522356219820436,0
2021091903,471,30869,Andrew Whitworth,T,46121,31,2.725926634716902,3.644772717027748,1.6908681957677123,0
2021091903,471,42400,Rob Havenstein,T,46133,31,4.256475401456803,4.3828368293506745,1.4045856984849354,0
2021091903,471,46102,Austin Corbett,G,46618,24,6.736043390984708,7.188018213805297,3.546017747043688,0
2021091903,471,46180,Brian Allen,C,46618,24,6.736043390984708,7.188018213805297,3.546017747043688,0
2021091903,471,47952,David Edwards,G,43296,21,8.942823932707375,6.471035207305704,1.3729679743788652,0
2021091903,522,39947,Eric Fisher,T,47844,50,2.485149395215746,1.7352840085642967,0,1
2021091903,522,42477,Mark Glowinski,G,47917,47,1.207938507455296,2.3129518621496277,0,0
2021091903,522,43307,Ryan Kelly,C,52846,41,2.216935621291206,2.8338485297264393,0,1
2021091903,522,44943,Julien Davenport,T,43335,41,0.47070860524699926,3.01053105651125,0,1
2021091903,522,46075,Quenton Nelson,G,52492,31,2.5237366532274934,3.375506370243253,1.834310797127834,0
2021091903,564,39947,Eric Fisher,T,52846,14,7.913067944374901,7.717455813317997,4.449881886294558,0
2021091903,564,42477,Mark Glowinski,G,52846,14,7.913067944374901,7.717455813317997,4.449881886294558,0
2021091903,564,43307,Ryan Kelly,C,47917,22,3.351641748226988,4.181139500958367,1.865209368510651,0
2021091903,564,44943,Julien Davenport,T,46313,22,2.564682593023509,3.7431386756336082,1.3536266801870305,0
2021091903,564,46075,Quenton Nelson,G,52846,14,7.913067944374901,7.717455813317997,4.449881886294558,0
2021091903,588,39947,Eric Fisher,T,47939,31,7.839542678881376,7.506920153836023,3.53859565221734,0
2021091903,588,42477,Mark Glowinski,G,43298,17,2.5352228736636713,4.33074880245197,1.7515811599238902,0
2021091903,588,43307,Ryan Kelly,C,46264,17,4.508342311346376,5.599106631898896,2.015209031933697,0
2021091903,588,44943,Julien Davenport,T,41239,43,3.721334611433606,4.57764260196271,0.6917089963009534,1
2021091903,588,46075,Quenton Nelson,G,46264,17,4.508342311346376,5.599106631898896,2.015209031933697,0
2021091903,633,39947,Eric Fisher,T,47939,14,2.980945817118267,4.729302057858234,2.5211023991150427,0
2021091903,633,42477,Mark Glowinski,G,48780,14,1.545203769443911,2.1716099886099287,1.068972779136908,0
2021091903,633,43307,Ryan Kelly,C,46264,13,4.650093357681679,5.593862472311748,2.635133482228209,0
2021091903,633,44943,Julien Davenport,T,41239,14,3.041742369051849,4.807783772571233,2.3495749215040806,0
2021091903,633,46075,Quenton Nelson,G,46264,13,4.650093357681679,5.593862472311748,2.635133482228209,0
2021091903,676,39947,Eric Fisher,T,47939,18,1.9866774916726837,3.5987805574595075,1.4503905455160468,0
2021091903,676,42477,Mark Glowinski,G,47917,20,3.2407045438953936,3.9802731179731166,2.3016704933002528,0
2021091903,676,43307,Ryan Kelly,C,47917,20,3.2407045438953936,3.9802731179731166,2.3016704933002528,0
2021091903,676,44943,Julien Davenport,T,43335,19,10,8.746527119894354,4.2120907299824175,0
2021091903,676,46075,Quenton Nelson,G,41239,20,3.2807228543896065,3.920224434653221,2.43041814882763,0
2021091903,761,30869,Andrew Whitworth,T,46121,30,4.159908266289402,4.501492122232677,1.6932169387828804,0
2021091903,761,42400,Rob Havenstein,T,46133,30,3.3781277983871547,3.573760426202673,0.5129164677091016,0
2021091903,761,46102,Austin Corbett,G,46618,22,4.391802426931302,5.976761485830684,2.9948531133747394,0
2021091903,761,46180,Brian Allen,C,46618,22,4.391802426931302,5.976761485830684,2.9948531133747394,0
2021091903,761,47952,David Edwards,G,44957,23,5.202891449021971,5.57682641331042,1.0267678410088688,0
2021091903,874,39947,Eric Fisher,T,47939,20,1.739437957330121,3.184813960247479,1.1725841869472988,0
2021091903,874,42477,Mark Glowinski,G,43335,20,3.241337826934788,4.42938301617754,2.350621497725768,0
2021091903,874,43307,Ryan Kelly,C,46264,20,4.582077434443319,5.547663813865168,1.9989184100038224,0
2021091903,874,44943,Julien Davenport,T,43298,20,2.086050530788152,3.1941881134109895,1.405094427677014,0
2021091903,874,46075,Quenton Nelson,G,41239,20,7.686101575635483,7.45477717934273,1.983905853119315,0
2021091903,945,30869,Andrew Whitworth,T,45009,3,10,10,10,0
2021091903,945,42400,Rob Havenstein,T,43296,1,10,10,10,0
2021091903,945,43399,Tyler Higbee,TE,46133,9,3.724440393521992,4.983418036088952,2.581343942043071,0
2021091903,990,30869,Andrew Whitworth,T,45009,23,7.615291684149726,7.151985623504017,3.852580945950404,0
2021091903,990,42400,Rob Havenstein,T,43296,17,1.5988924026445337,2.866667553461464,1.225425075747803,0
2021091903,990,43399,Tyler Higbee,TE,46133,21,4.479072731358541,5.94949536028219,1.6453646971165676,0
2021091903,990,46102,Austin Corbett,G,43296,17,1.5988924026445337,2.866667553461464,1.225425075747803,0
2021091903,990,46180,Brian Allen,C,44957,15,4.220925168161205,5.013602586087412,2.551059677586001,0
2021091903,990,47952,David Edwards,G,44957,15,4.220925168161205,5.013602586087412,2.551059677586001,0
2021091903,1035,30869,Andrew Whitworth,T,53450,22,2.7150439220813993,4.024187541806949,1.9603340642392288,0
2021091903,1035,42400,Rob Havenstein,T,47832,22,3.2384506514413083,4.789734793580076,2.7899323102677056,0
2021091903,1035,46102,Austin Corbett,G,43296,18,4.3794852405456846,5.681616367068671,1.857304582243224,0
2021091903,1035,46180,Brian Allen,C,43296,18,4.3794852405456846,5.681616367068671,1.857304582243224,0
2021091903,1035,47952,David Edwards,G,46133,22,3.5482075883624455,4.675135008049799,2.612428743639261,0
2021091903,1080,30869,Andrew Whitworth,T,53450,27,2.7995847996670133,4.067320000965183,1.2635611222274254,0
2021091903,1080,42400,Rob Havenstein,T,45009,30,6.825648583622426,7.185843528323293,4.272894625296461,0
2021091903,1080,46102,Austin Corbett,G,46618,21,10,8.328427068477707,3.996317393408556,0
2021091903,1080,46180,Brian Allen,C,46618,21,10,8.328427068477707,3.996317393408556,0
2021091903,1080,47952,David Edwards,G,44957,25,4.4799740099757495,5.365977834654578,1.7374751220377684,0
2021091903,1149,30869,Andrew Whitworth,T,47872,23,4.144262491364359,5.187809883750185,2.990856848247273,0
2021091903,1149,42400,Rob Havenstein,T,47832,22,8.631593320595499,6.512812325106943,1.802525169082874,0
2021091903,1149,46102,Austin Corbett,G,43296,18,8.28114279229068,7.127388638102463,1.2704075383428866,0
2021091903,1149,46180,Brian Allen,C,43296,18,8.28114279229068,7.127388638102463,1.2704075383428866,0
2021091903,1149,47853,Darrell Henderson,RB,46105,24,4.509524937537934,5.7983458108053005,2.759432902131288,0
2021091903,1149,47952,David Edwards,G,53450,19,10,9.49217849125318,8.091286613445025,0
2021091903,1170,30869,Andrew Whitworth,T,46121,14,10,8.658882146583656,4.810670451594732,0
2021091903,1170,46180,Brian Allen,C,43296,5,10,10,10,0
2021091903,1170,47952,David Edwards,G,46121,14,10,8.658882146583656,4.810670451594732,0
2021091903,1199,30869,Andrew Whitworth,T,47872,25,4.284786416552732,4.751433049029778,2.09084247840012,0
2021091903,1199,42400,Rob Havenstein,T,46133,27,4.100631121230153,5.357499487002443,1.1200052581732571,0
2021091903,1199,46102,Austin Corbett,G,43296,27,4.250975473577344,4.6412749958995185,0.3609789696187514,1
2021091903,1199,46180,Brian Allen,C,44957,17,10,6.912878914021931,1.806943817295894,0
2021091903,1199,47853,Darrell Henderson,RB,47892,27,2.9351864503455696,4.150723301792785,2.0776159053006316,0
2021091903,1199,47952,David Edwards,G,46121,25,9.353904909517269,7.850778966293696,3.36617415290881,0
2021091903,1266,30869,Andrew Whitworth,T,53450,29,2.4314425395674397,3.6128076640088183,0.8597223887312868,0
2021091903,1266,42400,Rob Havenstein,T,47832,26,2.370763858813013,3.697216362532027,1.1927012886000468,0
2021091903,1266,46102,Austin Corbett,G,47832,26,2.370763858813013,3.697216362532027,1.1927012886000468,0
2021091903,1266,46180,Brian Allen,C,46133,32,3.9222813522773428,4.863141953328727,1.7766730877231651,0
2021091903,1266,47952,David Edwards,G,43296,38,2.6709573570082403,3.072120951993833,0.3510615121501201,0
2021091903,1352,30869,Andrew Whitworth,T,45009,25,4.137168644022281,4.5230305037134935,2.013949584753305,0
2021091903,1352,42400,Rob Havenstein,T,46133,27,4.352683847165467,4.914237018495246,2.3759795010812144,0
2021091903,1352,46102,Austin Corbett,G,46133,27,4.352683847165467,4.914237018495246,2.3759795010812144,0
2021091903,1352,46180,Brian Allen,C,43296,26,7.859713185076224,7.888840625118359,4.185952373648006,0
2021091903,1352,47952,David Edwards,G,43296,26,7.859713185076224,7.888840625118359,4.185952373648006,0
2021091903,1380,42477,Mark Glowinski,G,46264,20,4.2429603717893345,5.670632205222928,2.755383143960182,0
2021091903,1380,43307,Ryan Kelly,C,46264,20,4.2429603717893345,5.670632205222928,2.755383143960182,0
2021091903,1380,44943,Julien Davenport,T,41239,13,4.131830552850061,5.478743028537208,2.2884322370116954,0
2021091903,1380,46075,Quenton Nelson,G,41239,13,4.131830552850061,5.478743028537208,2.2884322370116954,0
2021091903,1380,46275,Matt Pryor,T,52846,19,4.924092187274263,6.176731497917082,2.0032376777307888,0
2021091903,1404,42477,Mark Glowinski,G,52846,44,6.705650018041839,6.83992441794421,1.6713377217446066,0
2021091903,1404,43307,Ryan Kelly,C,46264,27,4.429214359327333,5.560650121721812,2.1922312537123365,0
2021091903,1404,44943,Julien Davenport,T,43298,31,3.891943884872031,4.5931326483530865,1.721015179039947,0
2021091903,1404,46075,Quenton Nelson,G,41239,54,4.549595919435175,5.226358996896509,2.153549141240291,0
2021091903,1404,46275,Matt Pryor,T,52846,44,6.705650018041839,6.83992441794421,1.6713377217446066,0
2021091903,1426,42477,Mark Glowinski,G,43298,30,4.0434937021907285,4.315779976290715,1.840121055545356,0
2021091903,1426,43307,Ryan Kelly,C,46264,30,3.9555858767329344,4.838540712120074,0.6708563384717503,0
2021091903,1426,44943,Julien Davenport,T,47939,40,3.5633735423091197,5.177985790651785,0.9892525854976454,1
2021091903,1426,46075,Quenton Nelson,G,47939,40,3.5633735423091197,5.177985790651785,0.9892525854976454,0
2021091903,1426,46275,Matt Pryor,T,43298,30,4.0434937021907285,4.315779976290715,1.840121055545356,0
2021091903,1494,42477,Mark Glowinski,G,47917,28,3.4834968183118784,4.354376670457858,0.9202040927846324,0
2021091903,1494,43307,Ryan Kelly,C,47917,28,3.4834968183118784,4.354376670457858,0.9202040927846324,1
2021091903,1494,44943,Julien Davenport,T,41239,23,4.91111108603906,5.8914047975849,1.8975633463513453,0
2021091903,1494,46075,Quenton Nelson,G,41239,23,4.91111108603906,5.8914047975849,1.8975633463513453,0
2021091903,1494,46173,Nyheim Hines,RB,47844,31,2.372472645812632,3.465626633551392,1.9934078274387343,0
2021091903,1494,46275,Matt Pryor,T,43298,26,1.8601910585859875,3.400562670219746,0.8072364258901377,0
2021091903,1515,42477,Mark Glowinski,G,46264,16,5.966456164624422,6.799814847638656,3.2319184146893627,0
2021091903,1515,43307,Ryan Kelly,C,43298,15,3.27403048960954,4.673287940697472,1.6932424290390058,0
2021091903,1515,44943,Julien Davenport,T,46191,26,3.3391887015003068,4.044102946408304,1.614682805827529,0
2021091903,1515,46075,Quenton Nelson,G,43298,15,3.27403048960954,4.673287940697472,1.6932424290390058,0
2021091903,1515,46173,Nyheim Hines,RB,48026,26,2.0509992279058427,1.91585355634586,0.9310591984599904,0
2021091903,1515,46275,Matt Pryor,T,41239,26,2.8842545368912367,3.370407747300663,1.1565337116912486,0
2021091903,1539,42477,Mark Glowinski,G,41239,13,10,7.057350339775674,2.763258876229725,0
2021091903,1539,44943,Julien Davenport,T,47939,21,2.7558237402471044,4.090086218243126,1.1917550184330112,0
2021091903,1539,46075,Quenton Nelson,G,46264,13,10,9.274245455164095,6.22891155185967,0
2021091903,1539,46275,Matt Pryor,T,43298,21,4.322890462172974,5.702290992819371,2.548224308887075,0
2021091903,1568,42477,Mark Glowinski,G,41239,44,5.197335185908659,5.995828905530857,1.6542313169436018,0
2021091903,1568,43307,Ryan Kelly,C,41239,44,5.197335185908659,5.995828905530857,1.6542313169436018,0
2021091903,1568,44943,Julien Davenport,T,47939,27,5.823705686710444,6.1600148419693195,1.957279355752063,0
2021091903,1568,46075,Quenton Nelson,G,46264,27,3.51621928048998,4.814576234628147,1.3932707008606835,0
2021091903,1568,46275,Matt Pryor,T,43298,33,2.1679645676885,2.5737806619669645,0,1
2021091903,1613,42477,Mark Glowinski,G,41239,12,5.113502926940631,5.950287803909814,2.559510310878422,0
2021091903,1613,43307,Ryan Kelly,C,43298,24,4.324327722251185,4.687730066177471,1.5758627769863784,0
2021091903,1613,44943,Julien Davenport,T,47939,25,2.322540853188646,3.5715748680835593,0.9036478572542918,0
2021091903,1613,46075,Quenton Nelson,G,47917,10,6.11147450578642,6.768781112942868,3.457927294084809,0
2021091903,1613,46275,Matt Pryor,T,41239,12,5.113502926940631,5.950287803909814,2.559510310878422,0
2021091903,1694,30869,Andrew Whitworth,T,53450,26,4.065006707568622,4.906809531325997,2.156024316408434,0
2021091903,1694,42400,Rob Havenstein,T,45009,25,7.563604764515415,6.878541398266851,1.9879241003850792,0
2021091903,1694,46102,Austin Corbett,G,43296,22,9.307369313598981,7.330386607607188,1.2370844183350946,0
2021091903,1694,46180,Brian Allen,C,44957,17,9.602411957121465,8.363681387898716,4.254915946530207,0
2021091903,1694,47952,David Edwards,G,44957,17,9.602411957121465,8.363681387898716,4.254915946530207,0
2021091903,1898,39947,Eric Fisher,T,47939,21,4.888314416372779,5.656002856457735,3.371741927877428,0
2021091903,1898,42477,Mark Glowinski,G,46264,14,5.5072639898290205,6.341232050566417,2.9512689787624256,0
2021091903,1898,43307,Ryan Kelly,C,41239,9,10,8.853228231197017,6.668558887191281,0
2021091903,1898,44943,Julien Davenport,T,43298,21,1.9694656946866056,3.021174741786986,0.96725751431734,1
2021091903,1898,46075,Quenton Nelson,G,41239,9,10,8.853228231197017,6.668558887191281,0
2021091903,1920,39947,Eric Fisher,T,47939,25,3.144121988696786,4.509939051969628,1.5915800559478088,0
2021091903,1920,42477,Mark Glowinski,G,41239,24,4.689610497857487,5.9166422251349164,2.4719405632573266,0
2021091903,1920,43307,Ryan Kelly,C,46264,42,2.4571598297526562,3.0842921073126246,0,1
2021091903,1920,44943,Julien Davenport,T,41239,24,4.689610497857487,5.9166422251349164,2.4719405632573266,0
2021091903,1920,46075,Quenton Nelson,G,46191,44,4.228974583966911,5.269804313580276,2.5011012761910556,0
2021091903,1988,30869,Andrew Whitworth,T,43296,21,10,7.446670016117645,1.8434132070258924,0
2021091903,1988,42400,Rob Havenstein,T,46105,24,3.7428386169634114,5.210297109191485,1.7291754544053046,0
2021091903,1988,46102,Austin Corbett,G,45009,24,4.012389985914341,5.085166572830638,2.902050019596166,0
2021091903,1988,46180,Brian Allen,C,44957,24,7.468724063686839,7.342661628321502,3.3133645729947183,0
2021091903,1988,47952,David Edwards,G,43296,21,10,7.446670016117645,1.8434132070258924,0
2021091903,2010,30869,Andrew Whitworth,T,43296,100,10,7.6848914573104565,0.7214200936527265,0
2021091903,2010,42400,Rob Havenstein,T,46121,87,10,8.044979480648385,1.6526450590573558,0
2021091903,2010,46102,Austin Corbett,G,47872,97,10,8.784043599166372,2.2576842096399288,0
2021091903,2010,46180,Brian Allen,C,46133,109,10,7.558771988391967,1.4533725658278809,0
2021091903,2010,47952,David Edwards,G,46133,109,10,7.558771988391967,1.4533725658278809,0
2021091903,2050,39947,Eric Fisher,T,52835,9,10,10,10,0
2021091903,2050,42477,Mark Glowinski,G,41239,23,2.2850482040730515,2.8087868613884797,1.0436618866248597,1
2021091903,2050,43307,Ryan Kelly,C,46264,15,5.343365197871467,5.898248717823676,1.943318871772738,0
2021091903,2050,44943,Julien Davenport,T,43298,23,2.373924591735345,3.559967653398588,0.7498698490133022,0
2021091903,2050,46075,Quenton Nelson,G,41239,23,2.2850482040730515,2.8087868613884797,1.0436618866248597,0
2021091903,2148,39947,Eric Fisher,T,41239,11,9.177449179514412,8.25097822076371,5.6401226217300815,0
2021091903,2148,43307,Ryan Kelly,C,47917,14,4.581666876727974,5.7713843808226,2.6865772178676073,0
2021091903,2148,44943,Julien Davenport,T,52846,11,2.511049355865616,3.8723162037252745,1.8733779329216755,0
2021091903,2148,46075,Quenton Nelson,G,41239,11,9.177449179514412,8.25097822076371,5.6401226217300815,0
2021091903,2172,39947,Eric Fisher,T,52846,27,10,8.267284699102397,5.146975357203431,0
2021091903,2172,42477,Mark Glowinski,G,41239,21,3.4159284518290796,4.692245574165858,1.8114098250824695,0
2021091903,2172,43307,Ryan Kelly,C,47917,26,3.7528288057126544,4.4896913278012045,2.689855903986884,0
2021091903,2172,44943,Julien Davenport,T,41239,21,3.4159284518290796,4.692245574165858,1.8114098250824695,0
2021091903,2172,46075,Quenton Nelson,G,52846,27,10,8.267284699102397,5.146975357203431,0
2021091903,2194,39947,Eric Fisher,T,43335,26,6.109860521878582,6.349080025503099,2.4448161588656014,0
2021091903,2194,42477,Mark Glowinski,G,46264,31,4.076617423127283,5.071496022338527,2.1127384033050616,0
2021091903,2194,43307,Ryan Kelly,C,41239,26,4.497395508196437,5.596770392552374,3.0586578113625147,0
2021091903,2194,44943,Julien Davenport,T,46264,31,4.076617423127283,5.071496022338527,2.1127384033050616,0
2021091903,2194,46075,Quenton Nelson,G,43335,26,6.109860521878582,6.349080025503099,2.4448161588656014,0
2021091903,2276,39947,Eric Fisher,T,43335,32,8.12276261979497,8.124992747627052,5.223768961824907,0
2021091903,2276,42477,Mark Glowinski,G,41239,24,2.5106111592321603,4.212601033879326,1.9078996272946,0
2021091903,2276,43307,Ryan Kelly,C,46264,34,2.2153976827254613,3.6645445835264048,0,0
2021091903,2276,44943,Julien Davenport,T,43298,28,1.9143090364903563,2.648910586357789,0,0
2021091903,2276,46075,Quenton Nelson,G,43335,32,8.12276261979497,8.124992747627052,5.223768961824907,0
2021091903,2319,39947,Eric Fisher,T,52492,24,1.779198833462086,3.1585064712108224,1.3398001577166183,0
2021091903,2319,42477,Mark Glowinski,G,46264,24,3.7540560844522095,4.56394574799698,2.2505227856972216,0
2021091903,2319,43307,Ryan Kelly,C,41239,21,9.169314664640718,8.09936855492023,5.083176172679673,0
2021091903,2319,44943,Julien Davenport,T,43298,24,2.041600807062414,3.6910354495172495,1.0413425877661542,0
2021091903,2319,46075,Quenton Nelson,G,41239,21,9.169314664640718,8.09936855492023,5.083176172679673,0
2021091903,2368,30869,Andrew Whitworth,T,45009,26,3.4413187226867676,4.535663846085946,0,1
2021091903,2368,42400,Rob Havenstein,T,46133,10,10,10,10,0
2021091903,2368,46102,Austin Corbett,G,43296,2,10,10,10,0
2021091903,2368,46180,Brian Allen,C,44957,1,10,10,10,0
2021091903,2368,47952,David Edwards,G,44957,1,10,10,10,0
2021091903,2387,30869,Andrew Whitworth,T,45009,38,5.304824765843854,6.417468861236973,2.691737573325895,0
2021091903,2387,42400,Rob Havenstein,T,46133,32,4.897179197964473,5.994055404732805,2.2300807716835096,0
2021091903,2387,46102,Austin Corbett,G,43296,27,6.2288834730899,6.6780514091193535,2.6414958306591587,0
2021091903,2387,46180,Brian Allen,C,43296,27,6.2288834730899,6.6780514091193535,2.6414958306591587,0
2021091903,2387,47952,David Edwards,G,43296,27,6.2288834730899,6.6780514091193535,2.6414958306591587,0
2021091903,2409,30869,Andrew Whitworth,T,53450,27,2.485969743116864,4.556146749700591,1.6214281903019316,0
2021091903,2409,42400,Rob Havenstein,T,47832,28,4.978268224672397,5.852232866241483,1.0474538440065928,0
2021091903,2409,46102,Austin Corbett,G,46133,30,9.735217937586519,7.926727058838396,4.631932205075489,0
2021091903,2409,46180,Brian Allen,C,46133,30,9.735217937586519,7.926727058838396,4.631932205075489,0
2021091903,2409,47952,David Edwards,G,43296,28,6.728725449438251,7.050253699273925,2.992870832913126,0
2021091903,2449,39947,Eric Fisher,T,52492,3,10,10,10,0
2021091903,2449,42477,Mark Glowinski,G,47917,6,6.207297388207227,6.889403143867551,4.329603836772216,0
2021091903,2449,43307,Ryan Kelly,C,47917,6,6.207297388207227,6.889403143867551,4.329603836772216,0
2021091903,2449,44792,Mo Alie-Cox,TE,52846,16,10,9.029664834437757,6.126877335753913,0
2021091903,2449,44943,Julien Davenport,T,43335,12,4.323507948911498,5.42871316809213,1.9019184383742989,0
2021091903,2449,46075,Quenton Nelson,G,46264,8,10,10,10,0
2021091903,2485,39947,Eric Fisher,T,52846,20,8.554719636681195,8.044804723375465,4.172825105651305,0
